TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
48;0;0.367;0.735;1.102;1.47;2.017;2.564;3.04;3.516;3.975;4.434;4.904;5.374;5.845;6.316;6.793;7.27;7.752;8.234;8.364;8.494;8.639;8.784;8.896;9.008;9.016;9.024;8.974;8.924;9.004;9.084;9.054;9.024;8.994;8.964;8.934;8.904;8.874;8.844;8.814;8.784;8.74;8.695;8.651;8.606;8.562;8.518;8.473;8.429;8.384;8.34;8.287;8.233;8.18;8.127;8.073;8.02;7.967;7.914;7.86;7.807;7.754;7.7;7.647;7.594;7.54;7.487;7.434;7.381;7.327;7.274
49;0;0.375;0.75;1.125;1.5;2.046;2.592;3.065;3.538;4.005;4.472;4.952;5.432;5.915;6.398;6.879;7.36;7.856;8.352;8.492;8.632;8.777;8.922;9.028;9.134;9.138;9.142;9.092;9.042;9.132;9.222;9.192;9.162;9.132;9.102;9.072;9.042;9.012;8.982;8.952;8.922;8.878;8.834;8.789;8.745;8.701;8.657;8.613;8.568;8.524;8.48;8.426;8.371;8.317;8.262;8.208;8.154;8.099;8.045;7.99;7.936;7.882;7.827;7.773;7.718;7.664;7.61;7.555;7.501;7.446;7.392
50;0;0.383;0.765;1.148;1.53;2.075;2.62;3.09;3.56;4.035;4.51;5;5.49;5.985;6.48;6.965;7.45;7.96;8.47;8.62;8.77;8.915;9.06;9.16;9.26;9.26;9.26;9.21;9.16;9.26;9.36;9.33;9.3;9.27;9.24;9.21;9.18;9.15;9.12;9.09;9.06;9.016;8.972;8.928;8.884;8.84;8.796;8.752;8.708;8.664;8.62;8.564;8.509;8.453;8.398;8.343;8.287;8.232;8.176;8.121;8.065;8.009;7.954;7.898;7.843;7.788;7.732;7.677;7.621;7.565;7.51
51;0;0.388;0.776;1.164;1.552;2.095;2.638;3.115;3.592;4.07;4.548;5.048;5.548;6.054;6.56;7.05;7.54;8.064;8.588;8.734;8.88;9.037;9.194;9.296;9.398;9.408;9.418;9.367;9.316;9.426;9.536;9.506;9.476;9.447;9.417;9.387;9.357;9.327;9.298;9.268;9.238;9.194;9.149;9.105;9.06;9.016;8.972;8.927;8.883;8.838;8.794;8.735;8.677;8.618;8.56;8.501;8.442;8.384;8.325;8.267;8.208;8.149;8.091;8.032;7.974;7.915;7.856;7.798;7.739;7.681;7.622
52;0;0.393;0.787;1.18;1.574;2.115;2.656;3.14;3.624;4.105;4.586;5.096;5.606;6.123;6.64;7.135;7.63;8.168;8.706;8.848;8.99;9.159;9.328;9.432;9.536;9.556;9.576;9.524;9.472;9.592;9.712;9.682;9.653;9.623;9.594;9.564;9.534;9.505;9.475;9.446;9.416;9.371;9.326;9.282;9.237;9.192;9.147;9.102;9.058;9.013;8.968;8.906;8.845;8.783;8.721;8.66;8.598;8.536;8.474;8.413;8.351;8.289;8.228;8.166;8.104;8.043;7.981;7.919;7.857;7.796;7.734
53;0;0.399;0.798;1.197;1.596;2.135;2.674;3.165;3.656;4.14;4.624;5.144;5.664;6.192;6.72;7.22;7.72;8.272;8.824;8.962;9.1;9.281;9.462;9.568;9.674;9.704;9.734;9.681;9.628;9.758;9.888;9.859;9.829;9.8;9.77;9.741;9.712;9.682;9.653;9.623;9.594;9.549;9.504;9.458;9.413;9.368;9.323;9.278;9.232;9.187;9.142;9.077;9.012;8.948;8.883;8.818;8.753;8.688;8.624;8.559;8.494;8.429;8.364;8.3;8.235;8.17;8.105;8.04;7.976;7.911;7.846
54;0;0.404;0.809;1.214;1.618;2.155;2.692;3.19;3.688;4.175;4.662;5.192;5.722;6.261;6.8;7.305;7.81;8.376;8.942;9.076;9.21;9.403;9.596;9.704;9.812;9.852;9.892;9.838;9.784;9.924;10.064;10.035;10.006;9.976;9.947;9.918;9.889;9.86;9.83;9.801;9.772;9.726;9.681;9.635;9.59;9.544;9.498;9.453;9.407;9.362;9.316;9.248;9.18;9.112;9.044;8.977;8.909;8.841;8.773;8.705;8.637;8.569;8.501;8.433;8.365;8.298;8.23;8.162;8.094;8.026;7.958
55;0;0.41;0.82;1.23;1.64;2.175;2.71;3.215;3.72;4.21;4.7;5.24;5.78;6.33;6.88;7.39;7.9;8.48;9.06;9.19;9.32;9.525;9.73;9.84;9.95;10;10.05;9.995;9.94;10.09;10.24;10.211;10.182;10.153;10.124;10.095;10.066;10.037;10.008;9.979;9.95;9.904;9.858;9.812;9.766;9.72;9.674;9.628;9.582;9.536;9.49;9.419;9.348;9.277;9.206;9.135;9.064;8.993;8.922;8.851;8.78;8.709;8.638;8.567;8.496;8.425;8.354;8.283;8.212;8.141;8.07
56;0;0.414;0.827;1.241;1.654;2.189;2.724;3.228;3.732;4.228;4.724;5.266;5.808;6.369;6.93;7.451;7.972;8.563;9.154;9.3;9.446;9.669;9.892;10;10.108;10.158;10.208;10.164;10.12;10.279;10.438;10.409;10.38;10.35;10.321;10.292;10.263;10.234;10.204;10.175;10.146;10.098;10.05;10.001;9.953;9.905;9.857;9.809;9.76;9.712;9.664;9.59;9.516;9.442;9.368;9.294;9.22;9.146;9.072;8.998;8.924;8.85;8.776;8.702;8.628;8.554;8.48;8.406;8.332;8.258;8.184
57;0;0.417;0.834;1.251;1.668;2.203;2.738;3.241;3.744;4.246;4.748;5.292;5.836;6.408;6.98;7.512;8.044;8.646;9.248;9.41;9.572;9.813;10.054;10.16;10.266;10.316;10.366;10.333;10.3;10.468;10.636;10.607;10.577;10.548;10.518;10.489;10.46;10.43;10.401;10.371;10.342;10.292;10.241;10.191;10.14;10.09;10.04;9.989;9.939;9.888;9.838;9.761;9.684;9.607;9.53;9.453;9.376;9.299;9.222;9.145;9.068;8.991;8.914;8.837;8.76;8.683;8.606;8.529;8.452;8.375;8.298
58;0;0.421;0.841;1.262;1.682;2.217;2.752;3.254;3.756;4.264;4.772;5.318;5.864;6.447;7.03;7.573;8.116;8.729;9.342;9.52;9.698;9.957;10.216;10.32;10.424;10.474;10.524;10.502;10.48;10.657;10.834;10.804;10.775;10.745;10.716;10.686;10.656;10.627;10.597;10.568;10.538;10.485;10.433;10.38;10.328;10.275;10.222;10.17;10.117;10.065;10.012;9.932;9.852;9.772;9.692;9.612;9.532;9.452;9.372;9.292;9.212;9.132;9.052;8.972;8.892;8.812;8.732;8.652;8.572;8.492;8.412
59;0;0.424;0.848;1.272;1.696;2.231;2.766;3.267;3.768;4.282;4.796;5.344;5.892;6.486;7.08;7.634;8.188;8.812;9.436;9.63;9.824;10.101;10.378;10.48;10.582;10.632;10.682;10.671;10.66;10.846;11.032;11.002;10.972;10.943;10.913;10.883;10.853;10.823;10.794;10.764;10.734;10.679;10.624;10.57;10.515;10.46;10.405;10.35;10.296;10.241;10.186;10.103;10.02;9.937;9.854;9.771;9.688;9.605;9.522;9.439;9.356;9.273;9.19;9.107;9.024;8.941;8.858;8.775;8.692;8.609;8.526
60;0;0.428;0.855;1.283;1.71;2.245;2.78;3.28;3.78;4.3;4.82;5.37;5.92;6.525;7.13;7.695;8.26;8.895;9.53;9.74;9.95;10.245;10.54;10.64;10.74;10.79;10.84;10.84;10.84;11.035;11.23;11.2;11.17;11.14;11.11;11.08;11.05;11.02;10.99;10.96;10.93;10.873;10.816;10.759;10.702;10.645;10.588;10.531;10.474;10.417;10.36;10.274;10.188;10.102;10.016;9.93;9.844;9.758;9.672;9.586;9.5;9.414;9.328;9.242;9.156;9.07;8.984;8.898;8.812;8.726;8.64
61;0;0.431;0.862;1.293;1.724;2.257;2.79;3.293;3.796;4.324;4.852;5.411;5.97;6.578;7.186;7.762;8.338;8.989;9.64;9.864;10.088;10.383;10.678;10.778;10.878;10.927;10.976;10.976;10.976;11.172;11.368;11.336;11.304;11.272;11.24;11.208;11.176;11.144;11.112;11.08;11.048;10.993;10.938;10.882;10.827;10.772;10.717;10.662;10.606;10.551;10.496;10.408;10.321;10.234;10.146;10.059;9.971;9.884;9.796;9.709;9.621;9.534;9.446;9.359;9.271;9.184;9.096;9.009;8.921;8.834;8.746
62;0;0.435;0.869;1.304;1.738;2.269;2.8;3.306;3.812;4.348;4.884;5.452;6.02;6.631;7.242;7.829;8.416;9.083;9.75;9.988;10.226;10.521;10.816;10.916;11.016;11.064;11.112;11.112;11.112;11.309;11.506;11.472;11.438;11.404;11.37;11.336;11.302;11.268;11.234;11.2;11.166;11.113;11.059;11.006;10.952;10.899;10.846;10.792;10.739;10.685;10.632;10.543;10.454;10.365;10.276;10.187;10.098;10.009;9.92;9.831;9.742;9.653;9.564;9.475;9.386;9.297;9.208;9.119;9.03;8.941;8.852
63;0;0.438;0.876;1.314;1.752;2.281;2.81;3.319;3.828;4.372;4.916;5.493;6.07;6.684;7.298;7.896;8.494;9.177;9.86;10.112;10.364;10.659;10.954;11.054;11.154;11.201;11.248;11.248;11.248;11.446;11.644;11.608;11.572;11.536;11.5;11.464;11.428;11.392;11.356;11.32;11.284;11.232;11.181;11.129;11.078;11.026;10.974;10.923;10.871;10.82;10.768;10.678;10.587;10.497;10.406;10.316;10.225;10.135;10.044;9.954;9.863;9.772;9.682;9.592;9.501;9.411;9.32;9.23;9.139;9.049;8.958
64;0;0.442;0.883;1.325;1.766;2.293;2.82;3.332;3.844;4.396;4.948;5.534;6.12;6.737;7.354;7.963;8.572;9.271;9.97;10.236;10.502;10.797;11.092;11.192;11.292;11.338;11.384;11.384;11.384;11.583;11.782;11.744;11.706;11.668;11.63;11.592;11.554;11.516;11.478;11.44;11.402;11.352;11.302;11.253;11.203;11.153;11.103;11.053;11.004;10.954;10.904;10.812;10.72;10.628;10.536;10.444;10.352;10.26;10.168;10.076;9.984;9.892;9.8;9.708;9.616;9.524;9.432;9.34;9.248;9.156;9.064
65;0;0.445;0.89;1.335;1.78;2.305;2.83;3.345;3.86;4.42;4.98;5.575;6.17;6.79;7.41;8.03;8.65;9.365;10.08;10.36;10.64;10.935;11.23;11.33;11.43;11.475;11.52;11.52;11.52;11.72;11.92;11.88;11.84;11.8;11.76;11.72;11.68;11.64;11.6;11.56;11.52;11.472;11.424;11.376;11.328;11.28;11.232;11.184;11.136;11.088;11.04;10.947;10.853;10.76;10.666;10.573;10.479;10.385;10.292;10.199;10.105;10.012;9.918;9.825;9.731;9.638;9.544;9.451;9.357;9.264;9.17
66;0;0.444;0.888;1.332;1.776;2.303;2.83;3.349;3.868;4.428;4.988;5.589;6.19;6.818;7.446;8.085;8.724;9.442;10.16;10.458;10.756;11.042;11.328;11.438;11.548;11.603;11.658;11.658;11.658;11.848;12.038;11.998;11.958;11.919;11.879;11.839;11.799;11.759;11.72;11.68;11.64;11.592;11.543;11.495;11.446;11.398;11.35;11.301;11.253;11.204;11.156;11.062;10.968;10.874;10.78;10.686;10.593;10.499;10.405;10.311;10.217;10.123;10.029;9.935;9.841;9.748;9.654;9.56;9.466;9.372;9.278
67;0;0.443;0.886;1.329;1.772;2.301;2.83;3.353;3.876;4.436;4.996;5.603;6.21;6.846;7.482;8.14;8.798;9.519;10.24;10.556;10.872;11.149;11.426;11.546;11.666;11.731;11.796;11.796;11.796;11.976;12.156;12.116;12.077;12.037;11.998;11.958;11.918;11.879;11.839;11.8;11.76;11.711;11.662;11.614;11.565;11.516;11.467;11.418;11.37;11.321;11.272;11.178;11.083;10.989;10.895;10.801;10.706;10.612;10.518;10.423;10.329;10.235;10.14;10.046;9.952;9.858;9.763;9.669;9.575;9.48;9.386
68;0;0.442;0.884;1.326;1.768;2.299;2.83;3.357;3.884;4.444;5.004;5.617;6.23;6.874;7.518;8.195;8.872;9.596;10.32;10.654;10.988;11.256;11.524;11.654;11.784;11.859;11.934;11.934;11.934;12.104;12.274;12.235;12.195;12.156;12.116;12.077;12.038;11.998;11.959;11.919;11.88;11.831;11.782;11.732;11.683;11.634;11.585;11.536;11.486;11.437;11.388;11.293;11.199;11.104;11.009;10.914;10.82;10.725;10.63;10.536;10.441;10.346;10.252;10.157;10.062;9.968;9.873;9.778;9.683;9.589;9.494
69;0;0.441;0.882;1.323;1.764;2.297;2.83;3.361;3.892;4.452;5.012;5.631;6.25;6.902;7.554;8.25;8.946;9.673;10.4;10.752;11.104;11.363;11.622;11.762;11.902;11.987;12.072;12.072;12.072;12.232;12.392;12.353;12.314;12.274;12.235;12.196;12.157;12.118;12.078;12.039;12;11.95;11.901;11.851;11.802;11.752;11.702;11.653;11.603;11.554;11.504;11.409;11.314;11.219;11.124;11.028;10.933;10.838;10.743;10.648;10.553;10.458;10.363;10.268;10.173;10.078;9.982;9.887;9.792;9.697;9.602
70;0;0.44;0.88;1.32;1.76;2.295;2.83;3.365;3.9;4.46;5.02;5.645;6.27;6.93;7.59;8.305;9.02;9.75;10.48;10.85;11.22;11.47;11.72;11.87;12.02;12.115;12.21;12.21;12.21;12.36;12.51;12.471;12.432;12.393;12.354;12.315;12.276;12.237;12.198;12.159;12.12;12.07;12.02;11.97;11.92;11.87;11.82;11.77;11.72;11.67;11.62;11.524;11.429;11.333;11.238;11.143;11.047;10.952;10.856;10.761;10.665;10.57;10.474;10.378;10.283;10.188;10.092;9.997;9.901;9.806;9.71
71;0;0.439;0.877;1.316;1.754;2.287;2.82;3.353;3.886;4.456;5.026;5.65;6.279;6.951;7.624;8.355;9.086;9.819;10.552;10.946;11.339;11.612;11.885;12.026;12.166;12.263;12.359;12.359;12.359;12.519;12.679;12.639;12.6;12.561;12.522;12.483;12.434;12.385;12.336;12.287;12.238;12.186;12.134;12.082;12.03;11.978;11.926;11.874;11.822;11.77;11.718;11.621;11.523;11.426;11.329;11.231;11.134;11.037;10.94;10.842;10.745;10.648;10.55;10.453;10.356;10.259;10.161;10.064;9.967;9.869;9.772
72;0;0.437;0.874;1.311;1.748;2.279;2.81;3.341;3.872;4.452;5.032;5.655;6.288;6.972;7.659;8.404;9.153;9.888;10.624;11.042;11.459;11.755;12.052;12.183;12.314;12.412;12.509;12.509;12.509;12.679;12.848;12.809;12.769;12.73;12.691;12.651;12.592;12.533;12.474;12.415;12.356;12.302;12.248;12.194;12.14;12.086;12.032;11.978;11.924;11.87;11.816;11.717;11.618;11.519;11.42;11.321;11.221;11.122;11.023;10.924;10.825;10.726;10.627;10.528;10.429;10.33;10.23;10.131;10.032;9.933;9.834
73;0;0.435;0.871;1.306;1.742;2.271;2.8;3.329;3.858;4.448;5.038;5.66;6.297;6.993;7.693;8.454;9.219;9.958;10.697;11.138;11.579;11.899;12.219;12.34;12.462;12.561;12.66;12.66;12.66;12.839;13.018;12.979;12.939;12.9;12.86;12.821;12.751;12.682;12.612;12.543;12.474;12.418;12.362;12.306;12.25;12.194;12.138;12.082;12.026;11.97;11.914;11.813;11.712;11.611;11.51;11.41;11.309;11.208;11.107;11.006;10.905;10.804;10.703;10.602;10.501;10.401;10.3;10.199;10.098;9.997;9.896
74;0;0.434;0.868;1.302;1.736;2.263;2.79;3.317;3.844;4.444;5.044;5.665;6.306;7.015;7.727;8.504;9.286;10.028;10.77;11.235;11.7;12.044;12.387;12.499;12.611;12.711;12.812;12.812;12.812;13.001;13.19;13.15;13.11;13.071;13.031;12.992;12.911;12.831;12.751;12.671;12.592;12.534;12.476;12.418;12.36;12.302;12.244;12.186;12.128;12.07;12.012;11.909;11.807;11.704;11.601;11.499;11.396;11.293;11.19;11.088;10.985;10.882;10.78;10.677;10.574;10.472;10.369;10.266;10.163;10.061;9.958
75;0;0.432;0.865;1.297;1.73;2.255;2.78;3.305;3.83;4.44;5.05;5.67;6.315;7.036;7.762;8.555;9.353;10.098;10.843;11.332;11.822;12.189;12.556;12.658;12.76;12.862;12.964;12.964;12.964;13.163;13.362;13.322;13.282;13.243;13.203;13.163;13.072;12.981;12.89;12.8;12.71;12.65;12.59;12.53;12.47;12.41;12.35;12.29;12.23;12.17;12.11;12.005;11.901;11.797;11.692;11.587;11.483;11.378;11.274;11.17;11.065;10.961;10.856;10.752;10.647;10.543;10.438;10.333;10.229;10.125;10.02
76;0;0.429;0.857;1.286;1.714;2.235;2.756;3.28;3.804;4.417;5.03;5.653;6.306;7.037;7.774;8.582;9.396;10.141;10.885;11.389;11.893;12.286;12.679;12.775;12.872;12.994;13.115;13.115;13.115;13.315;13.515;13.473;13.431;13.389;13.347;13.305;13.201;13.097;12.994;12.891;12.788;12.728;12.668;12.607;12.547;12.487;12.427;12.367;12.306;12.246;12.186;12.082;11.978;11.873;11.769;11.665;11.561;11.457;11.352;11.248;11.144;11.04;10.936;10.831;10.727;10.623;10.519;10.415;10.31;10.206;10.102
77;0;0.425;0.849;1.273;1.698;2.215;2.732;3.255;3.778;4.394;5.01;5.636;6.297;7.038;7.787;8.609;9.439;10.183;10.928;11.446;11.964;12.383;12.803;12.893;12.984;13.126;13.267;13.267;13.267;13.468;13.668;13.624;13.58;13.536;13.491;13.447;13.33;13.213;13.097;12.981;12.866;12.806;12.745;12.685;12.624;12.564;12.504;12.443;12.383;12.322;12.262;12.158;12.054;11.95;11.846;11.743;11.639;11.535;11.431;11.327;11.223;11.119;11.015;10.911;10.807;10.703;10.6;10.496;10.392;10.288;10.184
78;0;0.421;0.841;1.261;1.682;2.195;2.708;3.23;3.752;4.371;4.99;5.619;6.288;7.039;7.799;8.636;9.482;10.226;10.97;11.503;12.035;12.481;12.927;13.011;13.096;13.258;13.42;13.42;13.42;13.621;13.823;13.776;13.73;13.683;13.637;13.59;13.46;13.33;13.201;13.072;12.944;12.883;12.823;12.762;12.702;12.641;12.58;12.52;12.459;12.399;12.338;12.234;12.131;12.027;11.924;11.82;11.716;11.613;11.509;11.406;11.302;11.198;11.095;10.991;10.888;10.784;10.68;10.577;10.473;10.37;10.266
79;0;0.416;0.833;1.249;1.666;2.175;2.684;3.205;3.726;4.348;4.97;5.602;6.279;7.04;7.811;8.662;9.525;10.269;11.013;11.56;12.107;12.579;13.052;13.13;13.209;13.391;13.574;13.574;13.574;13.776;13.978;13.929;13.88;13.832;13.783;13.734;13.59;13.447;13.305;13.163;13.022;12.961;12.9;12.84;12.779;12.718;12.657;12.596;12.536;12.475;12.414;12.311;12.207;12.104;12.001;11.898;11.794;11.691;11.588;11.484;11.381;11.278;11.174;11.071;10.968;10.865;10.761;10.658;10.555;10.451;10.348
80;0;0.413;0.825;1.237;1.65;2.155;2.66;3.18;3.7;4.325;4.95;5.585;6.27;7.041;7.823;8.689;9.568;10.312;11.055;11.617;12.178;12.678;13.177;13.25;13.322;13.525;13.728;13.728;13.728;13.931;14.134;14.083;14.032;13.981;13.93;13.879;13.721;13.565;13.409;13.254;13.1;13.039;12.978;12.917;12.856;12.795;12.734;12.673;12.612;12.551;12.49;12.387;12.284;12.181;12.078;11.975;11.872;11.769;11.666;11.563;11.46;11.357;11.254;11.151;11.048;10.945;10.842;10.739;10.636;10.533;10.43
81;0;0.41;0.82;1.23;1.64;2.14;2.64;3.162;3.684;4.295;4.906;5.546;6.235;7.003;7.782;8.649;9.528;10.268;11.007;11.59;12.172;12.682;13.191;13.301;13.41;13.62;13.83;13.84;13.851;14.044;14.238;14.186;14.135;14.084;14.033;13.982;13.823;13.666;13.509;13.353;13.198;13.139;13.08;13.021;12.962;12.903;12.844;12.785;12.726;12.667;12.608;12.502;12.396;12.291;12.185;12.079;11.973;11.867;11.762;11.656;11.55;11.444;11.338;11.233;11.127;11.021;10.915;10.809;10.704;10.598;10.492
82;0;0.408;0.815;1.223;1.63;2.125;2.62;3.144;3.668;4.265;4.862;5.507;6.201;6.966;7.741;8.609;9.489;10.224;10.96;11.563;12.166;12.686;13.206;13.352;13.497;13.714;13.932;13.953;13.973;14.158;14.342;14.29;14.239;14.187;14.136;14.085;13.925;13.767;13.609;13.452;13.296;13.239;13.182;13.125;13.068;13.011;12.954;12.897;12.84;12.783;12.726;12.617;12.509;12.4;12.292;12.183;12.074;11.966;11.857;11.749;11.64;11.531;11.423;11.314;11.206;11.097;10.988;10.88;10.771;10.663;10.554
83;0;0.405;0.81;1.215;1.62;2.11;2.6;3.126;3.652;4.235;4.818;5.468;6.167;6.928;7.7;8.569;9.449;10.181;10.912;11.536;12.16;12.69;13.22;13.402;13.584;13.809;14.034;14.065;14.096;14.271;14.446;14.394;14.342;14.291;14.239;14.188;14.027;13.868;13.709;13.551;13.394;13.339;13.284;13.229;13.174;13.119;13.064;13.009;12.954;12.899;12.844;12.733;12.621;12.51;12.398;12.287;12.176;12.064;11.953;11.841;11.73;11.619;11.507;11.396;11.284;11.173;11.062;10.95;10.839;10.727;10.616
84;0;0.402;0.805;1.208;1.61;2.095;2.58;3.108;3.636;4.205;4.774;5.429;6.133;6.891;7.66;8.528;9.41;10.137;10.864;11.509;12.153;12.694;13.235;13.453;13.672;13.904;14.136;14.177;14.219;14.384;14.55;14.498;14.446;14.394;14.342;14.291;14.129;13.969;13.809;13.65;13.492;13.439;13.386;13.333;13.28;13.227;13.174;13.121;13.068;13.015;12.962;12.848;12.734;12.619;12.505;12.391;12.277;12.163;12.048;11.934;11.82;11.706;11.592;11.477;11.363;11.249;11.135;11.021;10.906;10.792;10.678
85;0;0.4;0.8;1.2;1.6;2.08;2.56;3.09;3.62;4.175;4.73;5.39;6.098;6.853;7.619;8.488;9.37;10.093;10.816;11.482;12.147;12.698;13.25;13.504;13.759;13.998;14.238;14.29;14.342;14.498;14.654;14.602;14.55;14.498;14.446;14.394;14.231;14.07;13.909;13.749;13.59;13.539;13.488;13.437;13.386;13.335;13.284;13.233;13.182;13.131;13.08;12.963;12.846;12.729;12.612;12.495;12.378;12.261;12.144;12.027;11.91;11.793;11.676;11.559;11.442;11.325;11.208;11.091;10.974;10.857;10.74
86;0;0.395;0.789;1.184;1.578;2.053;2.528;3.053;3.578;4.129;4.68;5.34;6.048;6.804;7.571;8.414;9.268;9.985;10.702;11.395;12.089;12.662;13.235;13.524;13.813;14.067;14.321;14.382;14.444;14.62;14.797;14.745;14.693;14.641;14.589;14.537;14.374;14.211;14.049;13.888;13.728;13.671;13.614;13.556;13.499;13.442;13.385;13.328;13.27;13.213;13.156;13.038;12.92;12.801;12.683;12.565;12.447;12.329;12.21;12.092;11.974;11.856;11.738;11.619;11.501;11.383;11.265;11.147;11.028;10.91;10.792
87;0;0.389;0.778;1.167;1.556;2.026;2.496;3.016;3.536;4.083;4.63;5.29;5.998;6.755;7.524;8.34;9.167;9.877;10.587;11.309;12.031;12.626;13.22;13.544;13.867;14.136;14.404;14.475;14.545;14.743;14.941;14.889;14.837;14.785;14.733;14.681;14.516;14.352;14.189;14.027;13.866;13.803;13.739;13.676;13.612;13.549;13.486;13.422;13.359;13.295;13.232;13.113;12.993;12.874;12.754;12.635;12.516;12.396;12.277;12.157;12.038;11.919;11.799;11.68;11.56;11.441;11.322;11.202;11.083;10.963;10.844
88;0;0.384;0.767;1.151;1.534;1.999;2.464;2.979;3.494;4.037;4.58;5.24;5.947;6.707;7.477;8.265;9.065;9.769;10.473;11.223;11.972;12.589;13.206;13.564;13.921;14.204;14.487;14.567;14.647;14.866;15.084;15.032;14.98;14.928;14.876;14.824;14.659;14.494;14.33;14.166;14.004;13.934;13.865;13.795;13.726;13.656;13.586;13.517;13.447;13.378;13.308;13.187;13.067;12.946;12.826;12.705;12.584;12.464;12.343;12.223;12.102;11.981;11.861;11.74;11.62;11.499;11.378;11.258;11.137;11.017;10.896
89;0;0.378;0.756;1.134;1.512;1.972;2.432;2.942;3.452;3.991;4.53;5.19;5.897;6.658;7.43;8.191;8.963;9.661;10.358;11.136;11.914;12.553;13.191;13.583;13.976;14.273;14.57;14.66;14.749;14.988;15.228;15.176;15.124;15.072;15.02;14.968;14.801;14.635;14.47;14.306;14.142;14.066;13.99;13.915;13.839;13.763;13.687;13.611;13.536;13.46;13.384;13.262;13.14;13.019;12.897;12.775;12.653;12.531;12.41;12.288;12.166;12.044;11.922;11.801;11.679;11.557;11.435;11.313;11.192;11.07;10.948
90;0;0.373;0.745;1.118;1.49;1.945;2.4;2.905;3.41;3.945;4.48;5.14;5.846;6.609;7.383;8.117;8.861;9.552;10.244;11.05;11.856;12.516;13.177;13.603;14.03;14.342;14.654;14.752;14.851;15.111;15.371;15.319;15.267;15.215;15.163;15.111;14.943;14.776;14.61;14.445;14.28;14.198;14.116;14.034;13.952;13.87;13.788;13.706;13.624;13.542;13.46;13.337;13.214;13.091;12.968;12.845;12.722;12.599;12.476;12.353;12.23;12.107;11.984;11.861;11.738;11.615;11.492;11.369;11.246;11.123;11
91;0;0.367;0.734;1.101;1.468;1.915;2.362;2.861;3.36;3.89;4.42;5.07;5.766;6.525;7.295;8.021;8.757;9.424;10.092;10.923;11.754;12.456;13.158;13.618;14.077;14.414;14.751;14.863;14.974;15.224;15.473;15.422;15.371;15.32;15.268;15.217;15.049;14.882;14.716;14.551;14.386;14.303;14.22;14.138;14.055;13.972;13.889;13.806;13.724;13.641;13.558;13.434;13.31;13.187;13.063;12.939;12.815;12.691;12.568;12.444;12.32;12.196;12.072;11.949;11.825;11.701;11.577;11.453;11.33;11.206;11.082
92;0;0.362;0.723;1.084;1.446;1.885;2.324;2.817;3.31;3.835;4.36;5;5.685;6.44;7.207;7.925;8.653;9.297;9.94;10.796;11.652;12.396;13.139;13.632;14.125;14.487;14.849;14.973;15.097;15.336;15.575;15.525;15.474;15.424;15.374;15.323;15.156;14.988;14.822;14.657;14.492;14.408;14.325;14.241;14.158;14.074;13.99;13.907;13.823;13.74;13.656;13.531;13.407;13.282;13.158;13.033;12.908;12.784;12.659;12.535;12.41;12.285;12.161;12.036;11.912;11.787;11.662;11.538;11.413;11.289;11.164
93;0;0.356;0.712;1.068;1.424;1.855;2.286;2.773;3.26;3.78;4.3;4.93;5.604;6.356;7.119;7.829;8.549;9.169;9.788;10.669;11.55;12.335;13.121;13.647;14.173;14.56;14.947;15.083;15.219;15.448;15.677;15.627;15.578;15.528;15.479;15.429;15.262;15.095;14.928;14.763;14.598;14.514;14.429;14.345;14.26;14.176;14.092;14.007;13.923;13.838;13.754;13.629;13.503;13.378;13.252;13.127;13.002;12.876;12.751;12.625;12.5;12.375;12.249;12.124;11.998;11.873;11.748;11.622;11.497;11.371;11.246
94;0;0.35;0.701;1.051;1.402;1.825;2.248;2.729;3.21;3.725;4.24;4.86;5.524;6.272;7.031;7.733;8.445;9.041;9.637;10.542;11.448;12.275;13.102;13.661;14.221;14.633;15.045;15.193;15.342;15.56;15.779;15.73;15.682;15.633;15.584;15.536;15.368;15.201;15.034;14.869;14.704;14.619;14.534;14.448;14.363;14.278;14.193;14.108;14.022;13.937;13.852;13.726;13.6;13.473;13.347;13.221;13.095;12.969;12.842;12.716;12.59;12.464;12.338;12.211;12.085;11.959;11.833;11.707;11.58;11.454;11.328
95;0;0.345;0.69;1.035;1.38;1.795;2.21;2.685;3.16;3.67;4.18;4.79;5.443;6.187;6.943;7.637;8.341;8.913;9.485;10.416;11.346;12.215;13.083;13.676;14.269;14.706;15.142;15.304;15.465;15.673;15.881;15.833;15.785;15.737;15.689;15.642;15.474;15.307;15.14;14.975;14.81;14.724;14.638;14.552;14.466;14.38;14.294;14.208;14.122;14.036;13.95;13.823;13.696;13.569;13.442;13.315;13.188;13.061;12.934;12.807;12.68;12.553;12.426;12.299;12.172;12.045;11.918;11.791;11.664;11.537;11.41
