TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
50;0;0.11;0.22;0.33;0.44;0.55;0.66;1.443;2.225;2.145;2.066;2.728;3.391;4.763;6.135;7.506;8.878;8.423;7.967;7.512;7.056;7.2;7.345;7.489;7.633;7.778;7.912;8.047;8.181;8.315;8.45;7.972;7.494;7.016;6.538;6.06;5.582;5.104;4.626;4.148;3.67;3.512;3.353;3.195;3.036;2.877;2.719;2.56;2.402;2.243;2.085;1.98;1.876;1.772;1.668;1.563;1.459;1.355;1.251;1.147;1.042;0.938;0.834;0.73;0.625;0.521;0.417;0.313;0.208;0.104;0
51;0;0.114;0.228;0.342;0.456;0.57;0.684;1.468;2.253;2.168;2.083;2.753;3.423;4.795;6.166;7.538;8.909;8.455;8.001;7.546;7.092;7.24;7.388;7.535;7.683;7.831;7.965;8.1;8.234;8.368;8.503;8.024;7.545;7.066;6.587;6.108;5.629;5.15;4.671;4.192;3.713;3.553;3.393;3.232;3.072;2.912;2.751;2.591;2.431;2.271;2.11;2.005;1.899;1.794;1.688;1.583;1.477;1.372;1.266;1.161;1.055;0.95;0.844;0.739;0.633;0.528;0.422;0.317;0.211;0.106;0
52;0;0.118;0.236;0.354;0.472;0.59;0.708;1.494;2.28;2.19;2.1;2.778;3.456;4.827;6.198;7.569;8.94;8.487;8.034;7.581;7.128;7.279;7.43;7.582;7.733;7.884;8.018;8.153;8.287;8.422;8.556;8.076;7.596;7.116;6.636;6.156;5.676;5.196;4.716;4.236;3.756;3.594;3.432;3.27;3.108;2.946;2.784;2.622;2.46;2.298;2.136;2.029;1.922;1.816;1.709;1.602;1.495;1.388;1.282;1.175;1.068;0.961;0.854;0.748;0.641;0.534;0.427;0.32;0.214;0.107;0
53;0;0.121;0.241;0.362;0.483;0.604;0.724;1.517;2.309;2.211;2.114;2.796;3.479;4.857;6.236;7.615;8.994;8.535;8.075;7.616;7.157;7.309;7.462;7.615;7.767;7.92;8.057;8.193;8.33;8.466;8.603;8.122;7.641;7.161;6.68;6.2;5.719;5.238;4.758;4.277;3.797;3.633;3.469;3.305;3.141;2.977;2.813;2.649;2.485;2.321;2.157;2.049;1.941;1.833;1.726;1.618;1.51;1.402;1.294;1.186;1.079;0.971;0.863;0.755;0.647;0.539;0.431;0.324;0.216;0.108;0
54;0;0.123;0.247;0.37;0.494;0.617;0.741;1.539;2.337;2.232;2.127;2.814;3.501;4.888;6.275;7.661;9.048;8.582;8.117;7.651;7.185;7.339;7.493;7.648;7.802;7.956;8.095;8.233;8.372;8.51;8.649;8.168;7.687;7.205;6.724;6.243;5.762;5.281;4.799;4.318;3.837;3.671;3.505;3.339;3.173;3.008;2.842;2.676;2.51;2.344;2.178;2.069;1.96;1.851;1.742;1.634;1.525;1.416;1.307;1.198;1.089;0.98;0.871;0.762;0.653;0.545;0.436;0.327;0.218;0.109;0
55;0;0.126;0.253;0.379;0.505;0.631;0.758;1.562;2.366;2.253;2.141;2.832;3.524;4.918;6.313;7.707;9.102;8.63;8.158;7.686;7.214;7.369;7.525;7.681;7.836;7.992;8.133;8.273;8.414;8.555;8.696;8.214;7.732;7.25;6.768;6.286;5.805;5.323;4.841;4.359;3.877;3.71;3.542;3.374;3.206;3.038;2.87;2.703;2.535;2.367;2.199;2.089;1.979;1.869;1.759;1.649;1.539;1.429;1.319;1.209;1.1;0.99;0.88;0.77;0.66;0.55;0.44;0.33;0.22;0.11;0
56;0;0.129;0.258;0.387;0.516;0.645;0.774;1.584;2.394;2.274;2.154;2.85;3.546;4.949;6.351;7.754;9.156;8.678;8.199;7.72;7.242;7.399;7.556;7.714;7.871;8.028;8.171;8.314;8.456;8.599;8.742;8.26;7.777;7.295;6.812;6.33;5.848;5.365;4.883;4.4;3.918;3.748;3.578;3.409;3.239;3.069;2.899;2.729;2.56;2.39;2.22;2.109;1.998;1.887;1.776;1.665;1.554;1.443;1.332;1.221;1.11;0.999;0.888;0.777;0.666;0.555;0.444;0.333;0.222;0.111;0
57;0;0.132;0.263;0.395;0.527;0.659;0.791;1.607;2.423;2.295;2.168;2.868;3.569;4.979;6.389;7.8;9.21;8.725;8.24;7.755;7.271;7.429;7.588;7.747;7.905;8.064;8.209;8.354;8.499;8.644;8.789;8.306;7.823;7.339;6.856;6.374;5.89;5.408;4.924;4.442;3.959;3.787;3.615;3.443;3.272;3.1;2.928;2.756;2.585;2.413;2.241;2.129;2.017;1.905;1.793;1.681;1.569;1.457;1.345;1.233;1.121;1.008;0.896;0.784;0.672;0.56;0.448;0.336;0.224;0.112;0
58;0;0.135;0.269;0.403;0.538;0.673;0.807;1.629;2.451;2.316;2.181;2.886;3.591;5.009;6.428;7.846;9.264;8.773;8.282;7.79;7.299;7.459;7.619;7.78;7.94;8.1;8.247;8.394;8.541;8.688;8.835;8.351;7.868;7.384;6.901;6.417;5.933;5.45;4.966;4.483;3.999;3.825;3.652;3.478;3.304;3.131;2.957;2.783;2.609;2.436;2.262;2.149;2.036;1.923;1.81;1.697;1.583;1.47;1.357;1.244;1.131;1.018;0.905;0.792;0.679;0.565;0.452;0.339;0.226;0.113;0
59;0;0.137;0.274;0.412;0.549;0.686;0.824;1.652;2.48;2.337;2.195;2.904;3.614;5.04;6.466;7.892;9.318;8.82;8.323;7.825;7.328;7.489;7.651;7.813;7.974;8.136;8.285;8.434;8.583;8.732;8.882;8.397;7.913;7.429;6.945;6.461;5.976;5.492;5.008;4.524;4.04;3.864;3.688;3.513;3.337;3.161;2.986;2.81;2.634;2.459;2.283;2.169;2.055;1.941;1.826;1.712;1.598;1.484;1.37;1.256;1.142;1.027;0.913;0.799;0.685;0.571;0.457;0.342;0.228;0.114;0
60;0;0.14;0.28;0.42;0.56;0.7;0.84;1.674;2.508;2.358;2.208;2.922;3.636;5.07;6.504;7.938;9.372;8.868;8.364;7.86;7.356;7.519;7.682;7.846;8.009;8.172;8.323;8.474;8.626;8.777;8.928;8.443;7.958;7.474;6.989;6.504;6.019;5.534;5.05;4.565;4.08;3.902;3.725;3.547;3.37;3.192;3.014;2.837;2.659;2.482;2.304;2.189;2.074;1.958;1.843;1.728;1.613;1.498;1.382;1.267;1.152;1.037;0.922;0.806;0.691;0.576;0.461;0.346;0.23;0.115;0
61;0;0.141;0.282;0.424;0.565;0.706;0.847;1.68;2.513;2.361;2.209;2.925;3.641;5.078;6.516;7.954;9.391;8.892;8.392;7.893;7.393;7.556;7.72;7.883;8.046;8.209;8.361;8.512;8.664;8.815;8.966;8.48;7.994;7.508;7.021;6.535;6.049;5.563;5.076;4.59;4.104;3.926;3.748;3.57;3.392;3.214;3.036;2.858;2.68;2.502;2.324;2.208;2.092;1.976;1.86;1.743;1.627;1.511;1.395;1.278;1.162;1.046;0.93;0.814;0.697;0.581;0.465;0.349;0.232;0.116;0
62;0;0.142;0.285;0.427;0.57;0.712;0.854;1.686;2.518;2.364;2.21;2.928;3.646;5.087;6.528;7.969;9.41;8.915;8.42;7.925;7.43;7.594;7.757;7.92;8.083;8.246;8.398;8.55;8.701;8.853;9.005;8.517;8.029;7.542;7.054;6.566;6.079;5.591;5.103;4.616;4.128;3.95;3.771;3.593;3.415;3.236;3.058;2.88;2.701;2.523;2.345;2.228;2.11;1.993;1.876;1.759;1.641;1.524;1.407;1.29;1.172;1.055;0.938;0.821;0.703;0.586;0.469;0.352;0.234;0.117;0
63;0;0.144;0.287;0.431;0.574;0.718;0.862;1.692;2.522;2.367;2.212;2.931;3.65;5.095;6.54;7.985;9.43;8.939;8.449;7.958;7.468;7.631;7.794;7.957;8.12;8.284;8.436;8.587;8.739;8.891;9.043;8.554;8.065;7.576;7.087;6.598;6.108;5.619;5.13;4.641;4.152;3.973;3.795;3.616;3.437;3.259;3.08;2.901;2.723;2.544;2.365;2.247;2.129;2.01;1.892;1.774;1.656;1.537;1.419;1.301;1.183;1.064;0.946;0.828;0.71;0.591;0.473;0.355;0.237;0.118;0
64;0;0.145;0.29;0.434;0.579;0.724;0.869;1.698;2.527;2.37;2.213;2.934;3.655;5.104;6.552;8;9.449;8.963;8.477;7.991;7.505;7.668;7.831;7.994;8.158;8.321;8.473;8.625;8.777;8.929;9.082;8.591;8.1;7.61;7.119;6.629;6.138;5.648;5.157;4.667;4.176;3.997;3.818;3.639;3.46;3.281;3.102;2.923;2.744;2.565;2.386;2.266;2.147;2.028;1.908;1.789;1.67;1.551;1.431;1.312;1.193;1.074;0.954;0.835;0.716;0.596;0.477;0.358;0.239;0.119;0
65;0;0.146;0.292;0.438;0.584;0.73;0.876;1.704;2.532;2.373;2.214;2.937;3.66;5.112;6.564;8.016;9.468;8.987;8.505;8.023;7.542;7.705;7.868;8.032;8.195;8.358;8.51;8.663;8.815;8.968;9.12;8.628;8.136;7.644;7.152;6.66;6.168;5.676;5.184;4.692;4.2;4.021;3.841;3.662;3.482;3.303;3.124;2.944;2.765;2.585;2.406;2.286;2.165;2.045;1.925;1.805;1.684;1.564;1.444;1.323;1.203;1.083;0.962;0.842;0.722;0.601;0.481;0.361;0.241;0.12;0
66;0;0.147;0.294;0.442;0.589;0.736;0.883;1.71;2.537;2.376;2.215;2.94;3.665;5.12;6.576;8.032;9.487;9.01;8.533;8.056;7.579;7.742;7.906;8.069;8.232;8.395;8.548;8.7;8.853;9.006;9.158;8.665;8.172;7.678;7.185;6.691;6.198;5.704;5.211;4.717;4.224;4.044;3.864;3.685;3.505;3.325;3.145;2.966;2.786;2.606;2.426;2.305;2.184;2.062;1.941;1.82;1.698;1.577;1.456;1.335;1.213;1.092;0.971;0.849;0.728;0.607;0.485;0.364;0.243;0.121;0
67;0;0.148;0.297;0.445;0.594;0.742;0.89;1.716;2.542;2.379;2.216;2.943;3.67;5.129;6.588;8.047;9.506;9.034;8.561;8.089;7.616;7.78;7.943;8.106;8.269;8.432;8.585;8.738;8.891;9.044;9.197;8.702;8.207;7.712;7.217;6.722;6.228;5.733;5.238;4.743;4.248;4.068;3.888;3.708;3.528;3.347;3.167;2.987;2.807;2.627;2.447;2.324;2.202;2.08;1.957;1.835;1.713;1.59;1.468;1.346;1.223;1.101;0.979;0.856;0.734;0.612;0.489;0.367;0.245;0.122;0
68;0;0.15;0.299;0.449;0.598;0.748;0.898;1.722;2.546;2.382;2.218;2.946;3.674;5.137;6.6;8.063;9.526;9.058;8.59;8.122;7.654;7.817;7.98;8.143;8.306;8.47;8.623;8.776;8.929;9.082;9.235;8.739;8.243;7.746;7.25;6.754;6.257;5.761;5.265;4.768;4.272;4.092;3.911;3.731;3.55;3.37;3.189;3.009;2.828;2.648;2.467;2.344;2.22;2.097;1.974;1.85;1.727;1.604;1.48;1.357;1.234;1.11;0.987;0.864;0.74;0.617;0.493;0.37;0.247;0.123;0
69;0;0.151;0.302;0.452;0.603;0.754;0.905;1.728;2.551;2.385;2.219;2.949;3.679;5.146;6.612;8.078;9.545;9.081;8.618;8.154;7.691;7.854;8.017;8.18;8.344;8.507;8.66;8.814;8.967;9.12;9.274;8.776;8.278;7.78;7.283;6.785;6.287;5.789;5.292;4.794;4.296;4.115;3.934;3.753;3.573;3.392;3.211;3.03;2.849;2.668;2.488;2.363;2.239;2.114;1.99;1.866;1.741;1.617;1.493;1.368;1.244;1.119;0.995;0.871;0.746;0.622;0.498;0.373;0.249;0.124;0
70;0;0.152;0.304;0.456;0.608;0.76;0.912;1.734;2.556;2.388;2.22;2.952;3.684;5.154;6.624;8.094;9.564;9.105;8.646;8.187;7.728;7.891;8.054;8.218;8.381;8.544;8.698;8.851;9.005;9.158;9.312;8.813;8.314;7.814;7.315;6.816;6.317;5.818;5.318;4.819;4.32;4.139;3.958;3.776;3.595;3.414;3.233;3.052;2.87;2.689;2.508;2.383;2.257;2.132;2.006;1.881;1.756;1.63;1.505;1.379;1.254;1.129;1.003;0.878;0.752;0.627;0.502;0.376;0.251;0.125;0
71;0;0.151;0.302;0.454;0.605;0.756;0.907;1.727;2.546;2.381;2.215;2.941;3.67;5.145;6.623;8.103;9.585;9.135;8.684;8.234;7.783;7.95;8.116;8.283;8.45;8.617;8.772;8.927;9.082;9.237;9.393;8.888;8.383;7.879;7.374;6.87;6.36;5.851;5.343;4.836;4.33;4.15;3.97;3.79;3.611;3.431;3.251;3.071;2.892;2.712;2.532;2.405;2.279;2.152;2.026;1.899;1.772;1.646;1.519;1.393;1.266;1.139;1.013;0.886;0.76;0.633;0.506;0.38;0.253;0.127;0
72;0;0.15;0.301;0.451;0.602;0.752;0.902;1.72;2.537;2.374;2.21;2.93;3.656;5.137;6.622;8.112;9.607;9.165;8.722;8.28;7.838;8.009;8.179;8.349;8.519;8.69;8.847;9.003;9.16;9.317;9.474;8.964;8.454;7.944;7.434;6.924;6.404;5.885;5.368;4.853;4.339;4.161;3.983;3.804;3.626;3.448;3.269;3.091;2.913;2.734;2.556;2.428;2.3;2.173;2.045;1.917;1.789;1.661;1.534;1.406;1.278;1.15;1.022;0.895;0.767;0.639;0.511;0.383;0.256;0.128;0
73;0;0.15;0.299;0.449;0.598;0.748;0.898;1.712;2.527;2.366;2.206;2.92;3.642;5.128;6.621;8.121;9.628;9.194;8.761;8.327;7.894;8.068;8.241;8.415;8.589;8.763;8.921;9.08;9.238;9.397;9.555;9.04;8.524;8.009;7.493;6.978;6.447;5.919;5.393;4.87;4.349;4.172;3.995;3.818;3.641;3.464;3.288;3.111;2.934;2.757;2.58;2.451;2.322;2.193;2.064;1.935;1.806;1.677;1.548;1.419;1.29;1.161;1.032;0.903;0.774;0.645;0.516;0.387;0.258;0.129;0
74;0;0.149;0.298;0.446;0.595;0.744;0.893;1.705;2.518;2.359;2.201;2.909;3.628;5.119;6.62;8.13;9.649;9.224;8.799;8.374;7.949;8.127;8.304;8.482;8.659;8.837;8.997;9.157;9.317;9.477;9.637;9.116;8.595;8.074;7.553;7.032;6.491;5.953;5.418;4.887;4.358;4.183;4.008;3.832;3.657;3.481;3.306;3.13;2.955;2.779;2.604;2.474;2.344;2.213;2.083;1.953;1.823;1.693;1.562;1.432;1.302;1.172;1.042;0.911;0.781;0.651;0.521;0.391;0.26;0.13;0
75;0;0.148;0.296;0.444;0.592;0.74;0.888;1.698;2.508;2.352;2.196;2.898;3.614;5.111;6.618;8.138;9.67;9.253;8.837;8.421;8.005;8.186;8.367;8.548;8.73;8.911;9.072;9.234;9.395;9.557;9.719;9.192;8.666;8.14;7.613;7.087;6.535;5.987;5.443;4.904;4.368;4.194;4.02;3.846;3.672;3.498;3.324;3.15;2.976;2.802;2.628;2.497;2.365;2.234;2.102;1.971;1.84;1.708;1.577;1.445;1.314;1.183;1.051;0.92;0.788;0.657;0.526;0.394;0.263;0.131;0
76;0;0.146;0.293;0.439;0.586;0.732;0.878;1.676;2.474;2.329;2.184;2.878;3.588;5.082;6.589;8.111;9.646;9.237;8.828;8.419;8.009;8.208;8.406;8.605;8.804;9.002;9.161;9.32;9.478;9.637;9.796;9.266;8.735;8.205;7.675;7.144;6.583;6.027;5.475;4.929;4.387;4.213;4.04;3.866;3.692;3.518;3.345;3.171;2.997;2.823;2.65;2.517;2.385;2.252;2.12;1.987;1.855;1.722;1.59;1.457;1.325;1.192;1.06;0.927;0.795;0.662;0.53;0.397;0.265;0.132;0
77;0;0.145;0.29;0.434;0.579;0.724;0.869;1.655;2.441;2.306;2.172;2.857;3.562;5.053;6.56;8.083;9.622;9.22;8.818;8.416;8.013;8.23;8.446;8.662;8.878;9.094;9.25;9.406;9.562;9.718;9.874;9.339;8.805;8.271;7.736;7.202;6.631;6.066;5.507;4.954;4.406;4.233;4.059;3.886;3.712;3.539;3.365;3.192;3.018;2.845;2.671;2.538;2.404;2.271;2.137;2.003;1.87;1.736;1.603;1.469;1.336;1.202;1.068;0.935;0.801;0.668;0.534;0.401;0.267;0.134;0
78;0;0.143;0.286;0.43;0.573;0.716;0.859;1.633;2.407;2.284;2.16;2.837;3.536;5.024;6.53;8.054;9.598;9.203;8.808;8.412;8.017;8.251;8.485;8.719;8.953;9.186;9.34;9.493;9.646;9.799;9.952;9.413;8.875;8.336;7.798;7.26;6.679;6.106;5.539;4.979;4.426;4.252;4.079;3.906;3.732;3.559;3.386;3.213;3.039;2.866;2.693;2.558;2.424;2.289;2.154;2.02;1.885;1.75;1.616;1.481;1.346;1.212;1.077;0.942;0.808;0.673;0.539;0.404;0.269;0.135;0
79;0;0.142;0.283;0.425;0.566;0.708;0.85;1.612;2.374;2.261;2.148;2.816;3.51;4.994;6.5;8.026;9.573;9.185;8.797;8.409;8.021;8.273;8.524;8.776;9.028;9.279;9.429;9.58;9.73;9.88;10.03;9.488;8.945;8.403;7.86;7.317;6.728;6.146;5.571;5.004;4.445;4.272;4.099;3.926;3.753;3.58;3.407;3.234;3.06;2.887;2.714;2.579;2.443;2.307;2.172;2.036;1.9;1.764;1.629;1.493;1.357;1.221;1.086;0.95;0.814;0.679;0.543;0.407;0.271;0.136;0
80;0;0.14;0.28;0.42;0.56;0.7;0.84;1.59;2.34;2.238;2.136;2.796;3.484;4.965;6.47;7.997;9.547;9.167;8.786;8.405;8.025;8.294;8.564;8.833;9.103;9.372;9.52;9.667;9.814;9.962;10.109;9.562;9.016;8.469;7.922;7.376;6.777;6.186;5.603;5.03;4.464;4.291;4.118;3.946;3.773;3.6;3.427;3.254;3.082;2.909;2.736;2.599;2.462;2.326;2.189;2.052;1.915;1.778;1.642;1.505;1.368;1.231;1.094;0.958;0.821;0.684;0.547;0.41;0.274;0.137;0
81;0;0.137;0.274;0.41;0.547;0.684;0.821;1.567;2.314;2.214;2.114;2.762;3.436;4.909;6.405;7.923;9.464;9.093;8.722;8.352;7.981;8.265;8.55;8.834;9.118;9.402;9.547;9.691;9.836;9.981;10.125;9.579;9.034;8.488;7.942;7.396;6.798;6.208;5.626;5.053;4.488;4.315;4.143;3.97;3.797;3.625;3.452;3.279;3.107;2.934;2.761;2.623;2.485;2.347;2.209;2.071;1.933;1.795;1.657;1.519;1.381;1.243;1.104;0.966;0.828;0.69;0.552;0.414;0.276;0.138;0
82;0;0.134;0.267;0.401;0.534;0.668;0.802;1.544;2.287;2.19;2.093;2.728;3.389;4.853;6.339;7.848;9.38;9.019;8.659;8.298;7.937;8.236;8.535;8.834;9.133;9.432;9.574;9.716;9.858;9.999;10.141;9.596;9.051;8.507;7.962;7.417;6.819;6.23;5.649;5.076;4.512;4.339;4.167;3.994;3.822;3.649;3.477;3.304;3.132;2.959;2.786;2.647;2.508;2.368;2.229;2.09;1.95;1.811;1.672;1.533;1.393;1.254;1.115;0.975;0.836;0.697;0.557;0.418;0.279;0.139;0
83;0;0.13;0.261;0.391;0.522;0.652;0.782;1.522;2.261;2.166;2.071;2.693;3.342;4.797;6.274;7.774;9.296;8.946;8.595;8.244;7.894;8.207;8.521;8.835;9.149;9.462;9.601;9.74;9.879;10.018;10.157;9.613;9.069;8.525;7.981;7.437;6.84;6.252;5.671;5.1;4.536;4.364;4.191;4.019;3.846;3.674;3.501;3.329;3.156;2.984;2.812;2.671;2.53;2.39;2.249;2.109;1.968;1.828;1.687;1.546;1.406;1.265;1.125;0.984;0.843;0.703;0.562;0.422;0.281;0.141;0
84;0;0.127;0.254;0.382;0.509;0.636;0.763;1.499;2.234;2.142;2.05;2.659;3.295;4.741;6.209;7.7;9.213;8.872;8.531;8.191;7.85;8.178;8.507;8.835;9.164;9.492;9.629;9.765;9.901;10.037;10.174;9.631;9.087;8.544;8.001;7.458;6.862;6.274;5.694;5.123;4.56;4.388;4.215;4.043;3.871;3.698;3.526;3.354;3.181;3.009;2.837;2.695;2.553;2.411;2.269;2.128;1.986;1.844;1.702;1.56;1.418;1.277;1.135;0.993;0.851;0.709;0.567;0.426;0.284;0.142;0
85;0;0.124;0.248;0.372;0.496;0.62;0.744;1.476;2.208;2.118;2.028;2.625;3.248;4.685;6.144;7.625;9.129;8.798;8.468;8.137;7.806;8.149;8.493;8.836;9.179;9.522;9.656;9.789;9.923;10.056;10.19;9.648;9.105;8.563;8.021;7.479;6.883;6.296;5.717;5.146;4.584;4.412;4.24;4.067;3.895;3.723;3.551;3.379;3.206;3.034;2.862;2.719;2.576;2.433;2.29;2.147;2.003;1.86;1.717;1.574;1.431;1.288;1.145;1.002;0.859;0.716;0.572;0.429;0.286;0.143;0
86;0;0.121;0.242;0.362;0.483;0.604;0.725;1.453;2.182;2.094;2.006;2.591;3.201;4.629;6.079;7.551;9.046;8.725;8.404;8.083;7.763;8.12;8.478;8.836;9.194;9.552;9.683;9.814;9.945;10.075;10.206;9.665;9.123;8.582;8.041;7.499;6.904;6.318;5.74;5.17;4.608;4.436;4.264;4.092;3.92;3.748;3.576;3.403;3.231;3.059;2.887;2.743;2.598;2.454;2.31;2.165;2.021;1.877;1.732;1.588;1.444;1.299;1.155;1.011;0.866;0.722;0.577;0.433;0.289;0.144;0
87;0;0.118;0.235;0.353;0.47;0.588;0.706;1.43;2.155;2.07;1.985;2.557;3.153;4.573;6.014;7.477;8.962;8.651;8.34;8.03;7.719;8.092;8.464;8.837;9.209;9.582;9.71;9.838;9.966;10.094;10.222;9.682;9.141;8.601;8.06;7.52;6.926;6.34;5.762;5.193;4.632;4.46;4.288;4.116;3.944;3.772;3.6;3.428;3.256;3.084;2.912;2.767;2.621;2.476;2.33;2.184;2.039;1.893;1.747;1.602;1.456;1.311;1.165;1.019;0.874;0.728;0.582;0.437;0.291;0.146;0
88;0;0.114;0.229;0.343;0.458;0.572;0.686;1.408;2.129;2.046;1.963;2.522;3.106;4.517;5.949;7.403;8.878;8.578;8.277;7.976;7.675;8.063;8.45;8.837;9.225;9.612;9.737;9.863;9.988;10.113;10.239;9.699;9.159;8.62;8.08;7.54;6.947;6.362;5.785;5.216;4.656;4.484;4.312;4.14;3.969;3.797;3.625;3.453;3.281;3.109;2.938;2.791;2.644;2.497;2.35;2.203;2.056;1.909;1.763;1.616;1.469;1.322;1.175;1.028;0.881;0.734;0.588;0.441;0.294;0.147;0
89;0;0.111;0.222;0.334;0.445;0.556;0.667;1.385;2.102;2.022;1.942;2.488;3.059;4.46;5.883;7.328;8.795;8.504;8.213;7.922;7.632;8.034;8.436;8.838;9.24;9.642;9.765;9.887;10.01;10.132;10.255;9.716;9.177;8.639;8.1;7.561;6.968;6.384;5.808;5.24;4.68;4.508;4.337;4.165;3.993;3.821;3.65;3.478;3.306;3.135;2.963;2.815;2.667;2.518;2.37;2.222;2.074;1.926;1.778;1.63;1.481;1.333;1.185;1.037;0.889;0.741;0.593;0.444;0.296;0.148;0
90;0;0.108;0.216;0.324;0.432;0.54;0.648;1.362;2.076;1.998;1.92;2.454;3.012;4.404;5.818;7.254;8.711;8.43;8.149;7.869;7.588;8.005;8.422;8.838;9.255;9.672;9.792;9.912;10.031;10.151;10.271;9.733;9.195;8.657;8.119;7.582;6.99;6.406;5.83;5.263;4.704;4.532;4.361;4.189;4.018;3.846;3.674;3.503;3.331;3.16;2.988;2.839;2.689;2.54;2.39;2.241;2.092;1.942;1.793;1.643;1.494;1.345;1.195;1.046;0.896;0.747;0.598;0.448;0.299;0.149;0
91;0;0.103;0.207;0.31;0.414;0.517;0.62;1.331;2.042;1.962;1.882;2.402;2.947;4.325;5.725;7.146;8.589;8.319;8.05;7.78;7.51;7.943;8.375;8.807;9.239;9.671;9.795;9.919;10.044;10.168;10.292;9.754;9.216;8.678;8.14;7.602;7.01;6.426;5.85;5.282;4.723;4.551;4.379;4.207;4.035;3.863;3.691;3.519;3.348;3.176;3.004;2.853;2.703;2.553;2.403;2.253;2.103;1.952;1.802;1.652;1.502;1.352;1.201;1.051;0.901;0.751;0.601;0.451;0.3;0.15;0
92;0;0.099;0.198;0.296;0.395;0.494;0.593;1.301;2.009;1.926;1.843;2.351;2.881;4.246;5.632;7.038;8.466;8.208;7.95;7.691;7.433;7.88;8.328;8.775;9.222;9.67;9.798;9.927;10.056;10.185;10.313;9.775;9.237;8.699;8.161;7.623;7.03;6.446;5.87;5.302;4.742;4.57;4.398;4.225;4.053;3.881;3.708;3.536;3.364;3.192;3.019;2.868;2.717;2.566;2.415;2.264;2.113;1.962;1.812;1.661;1.51;1.359;1.208;1.057;0.906;0.755;0.604;0.453;0.302;0.151;0
93;0;0.094;0.188;0.283;0.377;0.471;0.565;1.27;1.975;1.89;1.805;2.299;2.816;4.167;5.538;6.931;8.344;8.097;7.85;7.603;7.356;7.818;8.281;8.743;9.206;9.668;9.802;9.935;10.068;10.201;10.335;9.796;9.258;8.72;8.182;7.643;7.05;6.466;5.889;5.321;4.762;4.589;4.416;4.244;4.071;3.898;3.726;3.553;3.38;3.207;3.035;2.883;2.731;2.58;2.428;2.276;2.124;1.973;1.821;1.669;1.517;1.366;1.214;1.062;0.91;0.759;0.607;0.455;0.303;0.152;0
94;0;0.09;0.179;0.269;0.358;0.448;0.538;1.24;1.942;1.854;1.766;2.248;2.751;4.087;5.445;6.823;8.222;7.986;7.75;7.514;7.278;7.756;8.234;8.712;9.189;9.667;9.805;9.943;10.08;10.218;10.356;9.818;9.279;8.741;8.202;7.664;7.071;6.486;5.909;5.341;4.781;4.608;4.435;4.262;4.089;3.916;3.743;3.57;3.396;3.223;3.05;2.898;2.745;2.593;2.44;2.288;2.135;1.983;1.83;1.678;1.525;1.373;1.22;1.068;0.915;0.763;0.61;0.458;0.305;0.153;0
95;0;0.085;0.17;0.255;0.34;0.425;0.51;1.209;1.908;1.818;1.728;2.196;2.685;4.008;5.351;6.715;8.1;7.875;7.65;7.426;7.201;7.694;8.187;8.68;9.173;9.666;9.808;9.95;10.093;10.235;10.377;9.839;9.3;8.762;8.223;7.685;7.091;6.506;5.929;5.36;4.8;4.627;4.453;4.28;4.106;3.933;3.76;3.586;3.413;3.239;3.066;2.913;2.759;2.606;2.453;2.3;2.146;1.993;1.84;1.686;1.533;1.38;1.226;1.073;0.92;0.767;0.613;0.46;0.307;0.153;0
96;0;0.08;0.161;0.241;0.322;0.402;0.482;1.178;1.874;1.782;1.69;2.144;2.62;3.929;5.258;6.607;7.977;7.764;7.55;7.337;7.124;7.632;8.14;8.648;9.156;9.665;9.811;9.958;10.105;10.252;10.398;9.86;9.321;8.782;8.244;7.705;7.111;6.526;5.949;5.38;4.819;4.645;4.472;4.298;4.124;3.95;3.777;3.603;3.429;3.255;3.082;2.928;2.773;2.619;2.465;2.311;2.157;2.003;1.849;1.695;1.541;1.387;1.233;1.079;0.924;0.77;0.616;0.462;0.308;0.154;0
97;0;0.076;0.152;0.227;0.303;0.379;0.455;1.148;1.841;1.746;1.651;2.093;2.555;3.85;5.165;6.5;7.855;7.653;7.451;7.248;7.046;7.57;8.093;8.616;9.14;9.663;9.815;9.966;10.117;10.268;10.42;9.881;9.342;8.803;8.265;7.726;7.132;6.546;5.968;5.399;4.838;4.664;4.49;4.316;4.142;3.968;3.794;3.62;3.445;3.271;3.097;2.942;2.787;2.633;2.478;2.323;2.168;2.013;1.858;1.703;1.549;1.394;1.239;1.084;0.929;0.774;0.619;0.465;0.31;0.155;0
98;0;0.071;0.142;0.214;0.285;0.356;0.427;1.117;1.807;1.71;1.613;2.041;2.489;3.77;5.071;6.392;7.733;7.542;7.351;7.16;6.969;7.507;8.046;8.585;9.123;9.662;9.818;9.974;10.129;10.285;10.441;9.902;9.363;8.824;8.285;7.746;7.152;6.566;5.988;5.419;4.858;4.683;4.509;4.334;4.16;3.985;3.811;3.636;3.462;3.287;3.113;2.957;2.802;2.646;2.49;2.335;2.179;2.023;1.868;1.712;1.556;1.401;1.245;1.089;0.934;0.778;0.623;0.467;0.311;0.156;0
